source_id,summary
15599,"Blue Bell ice cream has closed a plant due to listeria contamination found in ice cream from that facility. The Centers for Disease Control and Prevention advised against consuming products from the Broken Arrow, Oklahoma plant, specifically mentioning 3-ounce servings marked with certain codes. This action follows a listeria outbreak linked to a Kansas hospital, where listeria was found in a cup of ice cream produced at the Broken Arrow plant. Blue Bell has recalled some products and this incident marks the first product recall in the company's 108-year history. The CDC is investigating if the illnesses are connected to Blue Bell products. Listeriosis, the infection caused by listeria, is particularly dangerous for certain groups and can lead to severe outcomes."
15601,"An outside review by Columbia Journalism School professors found significant failures in reporting, editing, and fact-checking at Rolling Stone leading to a flawed article about a supposed gang rape at the University of Virginia. The magazine apologized for the story's impact. The possibility of defamation lawsuits by affected parties, such as the Phi Kappa Psi fraternity, hinges on whether the statements were false, defamatory, and caused harm. While universities cannot sue for defamation, individual fraternity members might if they can prove personal harm and fit into the ""small group"" exception. However, the fluid nature of fraternity membership complicates this argument. Successful defamation claims typically require proof of financial harm, making this a complex and unusual case."
15604,"The author, a former Kentucky State Senator and historical figure in her state, criticizes Rand Paul's presidential campaign, arguing that despite his claims of inclusivity, his policy positions and past statements reflect outdated views on civil rights, voting rights, and minority issues. She highlights Paul's opposition to key legislation and protections, his dismissive attitude towards the importance of the Voting Rights Act, and his perceived lack of cultural competence. The author concludes that Paul's record disqualifies him from leading the country and that the American people deserve a better candidate."
15613,"Mary Kay Letourneau Fualaau, aged 53, and her husband Vili Fualaau, aged 31, will be featured in an upcoming ABC's ""20/20"" interview, marking their 10th wedding anniversary. In 1996, Letourneau, then a 34-year-old teacher, had an affair with Fualaau, who was her 13-year-old student at the time. This led to her serving over seven years in prison. Post-release in 2005, they married and now have two teenage daughters. During the interview, Letourneau discusses her marital life, potential return to teaching, and desire to remove her sex offender status, while Fualaau talks about his struggles with alcoholism and depression."
15616,"Kanye West settled a lawsuit with photographer Daniel Ramos, whom he assaulted at Los Angeles International Airport in July 2013, attempting to take his camera. West pleaded no contest to a battery charge and was sentenced to probation, anger management, and community service. The civil case, which sought damages for interference with Ramos' work, was dismissed after a settlement that included an apology from West to Ramos. The incident was captured on video, showing West's aggressive behavior towards Ramos. The settlement resolved both the legal issues and the public dispute between the two parties."
15617,"Blues musician B.B. King was briefly hospitalized due to dehydration related to his Type II diabetes but was discharged the same day, returning home to rest. His daughter, Claudette King, and publicist, Angela Moore, confirmed his recovery. B.B. King, nicknamed Blues Boy, is known for his significant contributions to blues music, including 30 Grammy nominations and induction into the Rock and Roll Hall of Fame. He is famous for naming his Gibson guitars ""Lucille"" and has popular songs like ""The Thrill Is Gone."" Recently, he had to cancel part of a tour due to health issues following a performance in Chicago."
15623,"Chris Copeland of the Indiana Pacers and his companion Katrine Saltara were stabbed outside a New York nightclub, 1OAK, near the Fulton Houses project. Two Atlanta Hawks players, Pero Antic and Thabo Sefolosha, were arrested for obstruction and disorderly conduct after attempting to assist their friend, Copeland, but were not involved in the stabbing. The stabbing occurred after Copeland and Saltara left the club briefly. The suspect was detained by Copeland's driver and is in police custody. Copeland suffered wounds to his left elbow and abdomen and is in stable condition. The Hawks players plan to contest the charges against them."
15627,"The family of Tejano singer Selena, who died 20 years ago, plans to create a digital version of her using advanced technology from Acrovirt LLC. This ""walking, talking, singing and dancing digital embodiment"" named ""Selena the One"" aims to introduce her persona to new fans and continue her legacy. The project includes releasing new music, collaborating with contemporary artists, and potentially touring in 2018. Fans can support the initiative through an Indiegogo campaign starting April 16, with a fundraising goal of $500,000."
15628,"An Alaska Airlines flight returning to Seattle-Tacoma International Airport after takeoff due to unusual noises in the cargo hold led to the discovery of a sleeping ramp agent from Menzies Aviation, a contractor for Alaska Airlines. The man reportedly fell asleep during his shift and was found unharmed after the plane made an emergency landing. Passengers heard banging and faint cries for help, leading to concern among them. A federal air marshal communicated with the individual until the plane landed. The incident prompted an investigation by the airline, and the employee, who had undergone a background check prior to employment, was taken to a hospital as a precaution and later discharged after passing a drug test. The flight eventually resumed and arrived in Los Angeles later that evening."
15634,"The passage discusses the citizenship status of Emy Afalava, an American Samoan, who, despite being born in a U.S. territory and subject to American law, is denied U.S. citizenship and voting rights. This situation contradicts the Fourteenth Amendment, which grants citizenship to those born in the U.S. The issue is rooted in historical cases like Dred Scott and Isabel Gonzalez, where racial biases influenced rulings on citizenship. Afalava and other American Samoans are challenging this status in a federal lawsuit. The passage argues that it is time to resolve this injustice and grant citizenship to all Americans born in U.S. territories."
15638,"Iman, 25, and Siham Hashi, 27, are Somali sisters who moved to Canada as refugees after fleeing the 1991 war in Mogadishu. They developed a passion for music in their teens and are now based in Los Angeles, working on their debut Afro-pop album with producer Elijah Kelley under Warner Brothers Records. Known collectively as Faarrow, their music blends pop, hip-hop, and African rhythms. Besides their musical career, the sisters collaborate with the UNHCR and run a socially conscious brand called ""Wish Creatively,"" aiming to support women in Kenya and Somalia. They aspire to use their platform to advocate for refugees and inspire others from their background."
15651,"Pope Francis indirectly referred to the Armenian killings as a genocide during a commemorative Mass, quoting a document from his predecessor, John Paul II. This approach allowed him to maintain the Vatican’s tradition of continuity on moral issues while avoiding direct confrontation with Turkey, a key ally against ISIS. Turkey responded negatively to Francis' remarks, recalling its ambassador to the Vatican for consultations. The incident highlights the delicate balance the Pope must strike between addressing moral concerns and managing diplomatic relations."
15652,"The passage highlights that during National Park Week, April 18-26, particularly on weekends, usually fee-charging U.S. national parks such as Yellowstone and Yosemite offer free entry. It encourages visitors to participate in various events like astronomy parties, historical reenactments, and educational Junior Ranger activities. For planning and sharing experiences, the National Park Service directs people to FindYourPark.com and suggests using the hashtag #FindYourPark."
15661,"A second robotic probe was deployed at the Fukushima nuclear plant, capturing images of an unexplained green glow. This robot found lower radiation levels and temperatures than anticipated, suggesting effective cooling systems. TEPCO, the power company managing the site, noted the yellow discoloration on the grating but couldn't explain the green glow, which wasn't visible from different angles. The robots were used to assess damage post-meltdown from the 2011 earthquake and tsunami. The first robot failed after encountering an obstacle, but the second successfully completed its mission. Despite progress, the site remains unsafe for human entry due to high radiation levels, with decommissioning expected to cost $50 billion and take many years."
15665,"The passage describes the victim impact testimonies in the sentencing phase of Dzhokhar Tsarnaev's trial for the Boston Marathon bombing. It highlights emotional accounts from family members of the four deceased victims—Krystle Campbell, Lingzi Lu, Martin Richard, and Sean Collier—and survivors who suffered severe injuries, including Gillian Reny and Celeste Corcoran. The prosecutor emphasizes the cruel manner of the deaths and the lasting physical and emotional impacts on survivors and families. The jury must decide Tsarnaev's sentence, considering the profound effects of his actions."
15667,"The 2015 Academy of Country Music Awards, held at Dallas Cowboys Stadium, marked its 50th anniversary with a record-breaking audience and notable performances by artists like Eric Church, Keith Urban, Reba McEntire, and Garth Brooks. Highlights included a salute to the U.S. military and a touching moment with Taylor Swift's mother presenting an award. However, the event faced criticism for its lengthy duration and some rushed milestone awards presentations. Notable performances and interactions were balanced against less successful segments, such as a prolonged athlete-related skit and online backlash towards Taylor Swift's presence at the event."
15670,"Prince Jan Zylinski of Poland challenges Nigel Farage, leader of the UK Independence Party (UKIP), to a duel in London's Hyde Park due to Farage's criticism of immigration policies affecting Polish immigrants. Farage declines the challenge, suggesting instead that Prince Zylinski might agree with him about the emigration of skilled Poles. UKIP aims for Britain to leave the EU to control its borders better. Prince Zylinski defends Polish contributions to Britain and requests an end to hostility toward Poles. He also proposes a televised debate as an alternative to the duel."
15673,"A small plane carrying seven people, including Illinois State University's associate men's basketball coach Torrey Ward and deputy athletic director Aaron Leetch, crashed near Bloomington, Illinois, while returning from the NCAA Final Four in Indianapolis. The aircraft, identified as a Cessna 414, went down about 5 miles from the university campus. The incident resulted in the deaths of all aboard, causing significant grief within the university community. Both Ward and Leetch were well-regarded figures at Illinois State, with Ward having a background in professional basketball and Leetch holding various roles in athletics administration."
15683,"The passage describes testimonies given during the sentencing phase of Dzhokhar Tsarnaev, who was convicted of the Boston Marathon bombing. Survivors and family members recount their experiences and the severe injuries sustained, including Steve Woolfenden, whose son was injured and himself suffered significant leg injuries. Dr. David King, a trauma surgeon, compares the injuries to those seen in war zones. Other victims, like Heather Abbott and Marc Fucarile, describe losing limbs and enduring extensive medical treatments. The testimony also includes details about the death of 8-year-old Martin Richard, emphasizing the brutality of the attack and the lasting impact on victims and families. The defense plans to present Tsarnaev's background to potentially mitigate the severity of his sentence."
15690,"Sofia Vergara, a successful actress, is involved in a legal dispute with her ex-fiancé, Nick Loeb, over two frozen embryos they created together via in vitro fertilization. Loeb is suing to prevent Vergara from destroying the embryos, aiming instead to use a surrogate to carry them to term. The lawsuit, filed anonymously to protect privacy, involves the clinic holding the embryos. The case raises questions about the legal rights concerning embryos and whether they are considered property or human life."
15693,"Sissa Abu Dahou, a 65-year-old Egyptian woman from Luxor, has lived and worked as a man for 43 years after her husband's death to support her family in a conservative society. Dressed in male attire, she worked as a brick maker and later a shoeshiner to provide for her daughter, Houda, ensuring her education and future. Despite societal norms against women working, Dahou's actions were driven by necessity and a desire to protect her family's dignity. Recently recognized by Egypt's president for her efforts, Dahou remains committed to wearing male clothing, citing it as essential for her identity and protection."
15695,"The passage describes the jury's experience in the Massachusetts murder trial of former NFL player Aaron Hernandez, convicted for the 2013 shooting death of Odin Lloyd. After over 35 hours of deliberation and reviewing extensive evidence, the jury found Hernandez guilty of first-degree murder. Jurors emphasized the emotional toll of the case, noting the brutality of the crime and Hernandez's apparent indifference afterward, such as sunbathing poolside shortly after the murder. They stressed that Hernandez's fame and wealth did not influence their decision, ensuring a fair trial. The jurors were surprised by the public reaction to the verdict and expressed empathy for both Lloyd's family and Hernandez's young daughter. They highlighted the seriousness of their role, contrasting it with the portrayal of trials in television shows."
15696,"Larry Johnson recounts his harrowing experience aboard SkyWest Airlines Flight 5622, which made an emergency landing in Buffalo, NY due to a reported pressurization issue. Initially, a flight attendant sought medical assistance for a sick passenger. Johnson describes feelings of fear and helplessness as the plane prepared for the emergency landing. Despite initial reports of a pressurization problem, SkyWest stated that maintenance checks found no such issue. Three passengers reportedly lost consciousness, and fifteen were checked by medical personnel upon landing, though none required hospitalization. A nurse on board, Mary Cunningham, assisted two passengers experiencing symptoms related to oxygen deprivation. The National Transportation Safety Board is investigating the incident alongside the FAA and SkyWest. The flight, originally bound for Hartford, Connecticut from Chicago, had 84 passengers and 9 crew members on board."
15700,"Aaron Hernandez, a former New England Patriots tight end, was convicted of first-degree murder for the 2013 killing of Odin Lloyd. Unlike other killers who plead remorse or insanity, Hernandez displayed arrogance throughout the trial, which was met with disapproval. Despite his demeanor, the jury focused on the substantial circumstantial evidence and sentenced him to life without parole. Hernandez's life took a turn for the worse after his father's death in 2006, leading to troubles including bar fights and drug issues. The NFL and the Patriots responded appropriately by releasing him upon his charges. The case highlights the unpredictability of human behavior, even among talented and fortunate individuals."
15702,"Louis Jordan, a 37-year-old sailor, was rescued after 66 days adrift at sea near Virginia. Initially presumed lost, Jordan survived despite his boat being damaged in a storm, which also resulted in a broken shoulder. He managed to create a temporary mast and sail but faced challenges with navigation and survival, including collecting fresh water and catching fish using his laundry as bait. Despite the harsh conditions, Jordan maintained relatively good health and was able to signal for help when the container ship Houston Express approached. His father, Frank Jordan, expressed surprise at his son's condition upon rescue, noting he appeared in better shape than expected. Coast Guard officials confirmed no reasons to doubt Jordan's account, highlighting his resilience and resourcefulness throughout the ordeal."
15708,"The French prosecutor, Brice Robin, stated that no video footage from aboard the crashed Germanwings Flight 9525 has been used in the investigation, despite claims by Bild and Paris Match of a recovered cell phone video from the wreckage. The authenticity of the video is disputed by officials involved in the investigation. Additionally, Lufthansa confirmed that the co-pilot, Andreas Lubitz, had a history of depression known to the flight training school in 2009, though he held all necessary licenses and a valid medical certificate at the time of the crash. Authorities are exploring various motives, including fears over losing his pilot's license due to medical conditions. No definitive explanation for his actions has been provided, and the investigation continues."
