source_id,summary
14-0,"Militants affiliated with the Islamic State (IS) attacked Sardar Daud hospital in Kabul, gaining entry after detonating explosives at the gate. They opened fire on staff and patients, leading to a prolonged firefight with commandos that resulted in the deaths of all four attackers. Over 50 people were wounded. This attack represents a shift in IS tactics, marking their first direct engagement with security forces in the capital. President Ashraf Ghani condemned the attack, highlighting the sanctity of hospitals across religions. The incident underscores IS's growing capabilities and potential for future attacks, despite government efforts to root out militants in eastern regions. The Taliban denied involvement and has been separately conducting attacks in Kabul."
14-1,"The passage discusses the shortlist for the 46th annual Booker Prize, which for the first time includes authors of any nationality writing in English. The favorite to win is Jhumpa Lahiri's ""The Lives of Others,"" with odds of 5/2. Other nominees include Howard Jacobson, Ali Smith, Joshua Ferris, Karen Joy Fowler, and Richard Flanagan. The winner will be announced at London's Guildhall. Notably, Fowler's ""We Are All Completely Beside Ourselves"" is the best-selling among the shortlisted novels. The judging panel is led by AC Grayling, and the ceremony will be covered by the BBC."
14-2,"Mark Carney, the Governor of the Bank of England, announced an unexpected one-year extension to his tenure, surprising many who anticipated either a full eight-year term or his original departure in 2018. His decision was influenced by personal considerations, particularly his children's educational milestones in 2018, making that year an ideal time for his family to return to Canada. Carney emphasized that his choice was personal and unrelated to government policies or professional tensions, though he acknowledged the challenging economic landscape due to Brexit negotiations."
14-3,"Adrian Gill, a renowned Sunday Times columnist since 1993, passed away after being diagnosed with multiple cancers, termed by him as the ""full English"" of cancers. Known for his distinctive writing style and wit, Gill faced both praise and controversy throughout his career. Despite his dyslexia, he dictated his columns over the phone and became a significant figure in journalism. Gill's final column addressed his diagnosis, and tributes poured in from colleagues and peers highlighting his exceptional talent and impact. He leaves behind a legacy marked by his unique voice and contributions to journalism."
14-4,"The passage describes various cyber groups involved in the Ukrainian conflict, including the Ukrainian Cyber Troops, Cyber Berkut, and Anonymous International. The Ukrainian Cyber Troops, led by Yevhen Dokukin, engage in hacking activities such as DDoS attacks, targeting separatist funding, and monitoring enemy movements. They claim to have accessed sensitive data related to Russian military involvement in Ukraine. Cyber Berkut, an anti-Western group, hacks Ukrainian government sites and disseminates propaganda, accusing the West of orchestrating the conflict. Anonymous International publishes leaked documents from the Kremlin, focusing mainly on Russian internal matters but occasionally involving Ukraine. These groups use cyber tactics to influence the conflict, though the extent of their impact varies."
5-0,"The passage discusses Sam Allardyce's connection to a 30-year-old former Manchester City player who has earned 61 caps for England since his debut in 2009. This player participated in two World Cups and two European Championships, though he only played three minutes in Euro 2016. He expressed well-wishes towards Sam Allardyce, the players, staff, and supporters regarding a decision they made together. Additionally, he is the most capped England Under-21 player with 46 caps, starting from his first appearance in 2004, and scored his sole international goal in a 2014 World Cup qualifier against Moldova."
5-1,"Brad Wilk is renowned for being the drummer of rock bands Rage Against the Machine (active from 1991-2000 and 2007-2011) and Audioslave (2001-2007). His career began with the band Greta in 1990 before co-founding Rage Against the Machine in 1991 alongside Tom Morello and Zack de la Rocha. By 2016, he was performing with the band Prophets of Rage, which includes members such as Tom Morello, Chuck D, B-Real, and DJ Lord. Note that there's an additional fact about a different band named Rage, a German heavy metal group formed in 1984, which is unrelated to Brad Wilk."
5-2,"Gary Locke, formerly an assistant boss at Kilmarnock, has been appointed as the permanent manager after signing a three-year contract. He took over the team's leadership in February following Allan Johnston's departure and has won or drawn six out of seven games since then. The appointment was confirmed with a handshake with the club's chairman, Jim Mann."
5-3,"Rupert Murdoch is the chairman and acting CEO of Fox News and has full control over the global media holding company, now the world's second-largest media conglomerate, which split into News Corp and 21st Century Fox on 28 June 2013. His son, James Rupert Jacob Murdoch, born on 13 December 1972, is the CEO of 21st Century Fox and chairman of Sky plc."
15-0,"Veteran actor Robert Hardy, known for roles in ""All Creatures Great and Small"" and as Winston Churchill, is selling his extensive antique collection valued at £100,000 due to downsizing. The auction includes over 200 items such as a detailed diorama of the Battle of Agincourt, a longbow, and various historical artifacts. Hardy, an 89-year-old military historian and expert on the medieval longbow, expresses sadness but hopes new owners will enjoy the items as much as he did. The auction features books, furniture, weapons, and art, and is being held by Dominic Winter Auctioneers in Gloucestershire. Hardy's career highlights include working with renowned actors and consulting on historical projects like the Mary Rose shipwreck. Despite retiring from stage acting, he continues to pursue television roles."
15-1,"Veteran actor Robert Hardy, known for roles in ""All Creatures Great and Small"" and as Winston Churchill, is selling his extensive antique collection valued at £100,000 due to downsizing. The auction includes over 200 items such as a detailed diorama of the Battle of Agincourt, a longbow, and various historical artifacts. Hardy, an 89-year-old military historian and expert on the medieval longbow, expresses sadness but hopes new owners will enjoy the items as much as he did. The auction features books, furniture, weapons, and art, and is being held by Dominic Winter Auctioneers in Gloucestershire. Hardy's career highlights include working with renowned actors and consulting on historical projects like the Mary Rose shipwreck. Despite retiring from stage acting, he continues to pursue television roles."
15-2,"Veteran actor Robert Hardy, known for roles in ""All Creatures Great and Small"" and as Winston Churchill, is selling his extensive antique collection valued at £100,000 due to downsizing. The auction includes over 200 items such as a detailed diorama of the Battle of Agincourt, a longbow, and various historical artifacts. Hardy, an 89-year-old military historian and expert on the medieval longbow, expresses sadness but hopes new owners will enjoy the items as much as he did. The auction features books, furniture, weapons, and art, and is being held by Dominic Winter Auctioneers in Gloucestershire. Hardy's career highlights include working with renowned actors and consulting on historical projects like the Mary Rose shipwreck recovery."
15-3,"A study by the Institute for Health Metrics and Evaluation at the University of Washington reveals a 17.2% rise in heavy drinking among Americans from 2005 to 2012, predominantly due to increased rates among women. Heavy drinking is defined as more than one drink daily for women and two for men, while binge drinking involves four or more drinks for women and five or more for men in a single session. The study highlights that women's binge drinking rates increased more than seven times faster than men's over the decade. Factors contributing to this trend include changing social norms, economic conditions, and reduced alcohol control policies. The research also notes that despite the rise in heavy drinking, overall alcohol consumption rates have remained stable."
4-0,"The Giants and Panthers had a back-and-forth game with Derrick Walser starting for the Giants, followed by goals from Jeff Dimmen, Mike Forney, Andy Bohmback, Mike Radja, James Desmarais, and David Ling. The teams will play again in a second match of their double-header on Saturday night. Currently, Nottingham leads the league with 28 points, followed by Sheffield Steelers with 27 points and Belfast with 25 points."
4-1,"The passage contains two distinct sets of information. First, it mentions Anne Rice's birthplace as New Orleans and her subsequent moves to Texas and San Francisco. Second, it describes Route 495, a 3.45-mile freeway in Hudson County, New Jersey, detailing its connections from the New Jersey Turnpike to New York State Route 495 inside the Lincoln Tunnel, offering access to Midtown Manhattan."
4-2,"The passage describes two films titled ""Home for the Holidays."" The first is a 1972 American made-for-television horror film directed by John Llewellyn Moxey, produced by Aaron Spelling, and starring Sally Field, Eleanor Parker, Julie Harris, Jessica Walter, and Walter Brennan. It premiered on ABC on November 28, 1972. The second film from 1995 stars Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Dylan McDermott, Geraldine Chaplin, Steve Guttenberg, Cynthia Stevenson, Claire Danes, Austin Pendleton, and David Strathairn. No other details about the second film are provided."
4-3,"Smith, a 21-year-old player loaned to United by Aberdeen in July, has scored five goals this season. He debuted for Aberdeen in 2012 and has scored four times in 89 appearances. St Mirren's manager, Jack Ross, expresses satisfaction over acquiring Smith, describing him as a good fit for the team's attacking needs despite initial doubts about securing his services. The passage concludes by noting that St Mirren, currently at the bottom of the Championship, are set to play against Falkirk."
4-4,"The passage covers three distinct items: 
1. Billy Ray Cyrus is described as an American country music singer, songwriter, actor, and philanthropist who contributed to making country music popular globally.
2. ""Excuse My French"" is noted as the first studio album by American rapper French Montana.
3. Another ""Excuse My French"" is identified as a 2014 Egyptian comedy film directed by Amr Salama, which faced censorship issues due to its theme of religious discrimination."
7-0,"The passage summarizes campaign expenditures for major UK political parties during the European election campaign from January 23 to May 22. UKIP spent £2,956,737 winning the election, followed by the Tories with £2,980,815, Labour with £1,027,339 coming in second, and the Lib Dems with £1,580,575, losing almost all their MEPs. The Green Party spent £534,249 and the SNP spent £267,372. The six highest-spending parties collectively spent £9,347,087, with most spending more compared to the 2009 European election campaign."
7-1,"The passage outlines casting details for an upcoming live-action adaptation of the film ""Beauty and the Beast,"" set for release on March 17, 2017. Notable cast members include Emma Watson as Belle, Dan Stevens as the Beast, Luke Evans as Gaston, Josh Gad as LeFou, and Kevin Kline as Maurice. Additionally, Oscar winner Emma Thompson will voice Mrs. Potts, a role previously voiced by Angela Lansbury. The film, directed by Bill Condon, is scheduled to start filming in May at Shepperton Studios."
7-2,"The passage describes Dorothy Ann Willis Richards, who lived from September 1, 1933, to September 13, 2006, and served as the 45th Governor of Texas from 1991 to 1995. She was a Democrat known for her role as state treasurer and her speech at the 1988 Democratic National Convention. Richards, the second female governor of Texas, was recognized for her feminist views and witty remarks. She lost her re-election bid in 1994 to George W. Bush. The text also mentions another Ann Richards, an American jazz singer from October 1, 1935, to April 1, 1982, who was married to pianist Stan Kenton."
7-4,"Anderson, 27, has mutually terminated his contract with Barrow to join a rival National League team. He has past experience with Aldershot, Exeter, and playing in Italy. Keating, 21, another new signing recommended to Gulls manager Kevin Nicholson by Micky Adams, has played for Sligo Rovers, Galway United, and Finn Harps, pending international clearance. Nicholson sees Anderson as a strong leader and Keating as a promising, eager young talent. The Gulls are currently four points above the relegation zone and have won only one of their last six matches."
9-0,"The passage describes two different historical figures named Francis I. The first, Francis I (Franz Stefan, François Étienne; 1708-1765), held the titles of Holy Roman Emperor and Grand Duke of Tuscany, but his wife wielded the actual power. The second, Francis I (François Ier; 1494-1547), was the first King of France from the Angoulême branch of the House of Valois, ruling from 1515 to 1547. Known by nicknames such as ""Francis of the Large Nose,"" ""Grand Colas,"" and ""Knight-King,"" he was actively involved in wars against Charles V. After initial failures, he allied with Ottoman Sultan Suleiman the Magnificent, leading to the Italian War of 1536-1538 against Charles V."
9-1,"A pit crew member, Todd Phillips from Dayle Coyne Racing, was injured when hit by Francesco Dracone's car during the Inaugural IndyCar Grand Prix of Louisiana on Sunday. The incident occurred when Dracone spun out while leaving his pit box on lap 25. Phillips received stitches for a leg injury but was later released. The race faced challenges with traction due to prior rainfall. Dracone did not complete the race and placed 23rd."
9-2,"Widnes secured a victory over Castleford with tries by Macgraff Leuluai, Ah Van, and Chris Bridge leading to a 14-6 half-time advantage. In the second half, despite scoring by Paddy Flynn for Castleford, additional tries by Ah Van, Lloyd White (twice), and Joe Mellor extended Widnes' lead to 38-12. Although Castleford managed three quick tries by Larne Patrick, Luke Gale, and Flynn’s hat-trick score, Widnes maintained their lead. Mellor’s try after Castleford's indecision on a short kickoff was crucial. Despite a late Castleford rally, Widnes won, moving to seventh place, while Castleford, who suffered their fourth straight home league defeat, stayed in sixth, just ahead of Widnes by a point. The passage also lists the teams' lineups and the referee."
9-3,"Clarkson, aged 30, returned to St Mirren in July and might debut in the upcoming Championship match against Alloa. He scored nine goals for Dundee in the previous season and has mostly played as a substitute this term. Clarkson asserts he is fit and prepared for his opportunity. With nearly 400 club appearances, he has also played for Bristol City, Brentford, and Bristol Rovers, and has two Scotland caps. St Mirren is currently eighth in the Championship, seven points above the bottom-placed Alloa. Clarkson expresses optimism about winning matches to boost team morale and improve their league position."
