source_id,summary
14-0,"Here is a concise summary of the passage:

A hospital in Afghanistan was attacked by militants armed with guns and grenades, resulting in the deaths of four attackers and over 50 injuries. The attack was carried out by the Islamic State (IS) group, which has claimed responsibility. The attack marked a change in approach by IS fighters in Afghanistan, who have previously targeted civilians and the Supreme Court. The attack occurred after IS fighters had been engaged with security forces in the east, near the Pakistan border. The government has condemned the attack, and President Ashraf Ghani has vowed to ""avenge the blood of our people"". The attack is seen as a sign of IS's growing military capabilities and its willingness to engage directly with security forces."
14-1,"The passage describes the 46th year of the Booker Prize, an annual literary award that recognizes the best English-language novel written in the past 60 years. The prize is open to all authors writing in English, regardless of nationality, and is the first year that the prize is open to all authors, not just British writers. The shortlisted authors include:

- Mukherjee's ""The Lives of Others""
- Howard Jacobson's ""J""
- Ali Smith's ""How To Be Both""
- Joshua Ferris's ""To Rise Again at a Decent Hour""
- Karen Joy Fowler's ""We Are All Completely Beside Ourselves""
- Richard Flanagan's ""The Narrow Road to the Deep North""

The winner will be announced at London's Guildhall on Tuesday night. The judging panel consists of Sarah Churchwell, Jonathan Bate, Daniel Glaser, Alastair Niven, and Erica Wagner. The winner will receive £2,500 and a specially bound edition of their book."
14-2,"The passage describes the decision made by Mark Carney, the Governor of the Bank of England, to extend his term as head of the bank by one year. This decision was unexpected, as many officials believed that Carney would either stay until 2021 or leave as originally intended in 2018. The reasons for the extension were personal, including Carney's family obligations, particularly the upcoming graduation of his four daughters. Carney stated that he would extend his term to give his family the opportunity to return home to Canada, where they have a well-regarded education system. The decision was not influenced by political pressure, but rather by Carney's personal circumstances and his desire to serve his family."
14-3,"The passage describes the life and career of Adrian Gill, a British journalist and writer. Born in 1954, Gill was diagnosed with cancer in 2023 and passed away this morning. He was a prominent figure in the British media, known for his wit, intelligence, and fearless writing style. Gill was a prolific writer, having worked for various publications, including the Sunday Times, Tatler, and Clare Balding's TV program. He was also a popular broadcaster and was known for dictating his copy over the telephone due to his dyslexia. Gill's writing often caused controversy, but he was also praised for his unique style and ability to tackle complex topics. He was married twice, first to author Cressida Connolly and then to current Home Secretary Amber Rudd, with whom he had two children."
14-4,"The passage describes the Ukrainian Cyber Troops, a group of hackers who use various methods, including distributed denial-of-service (DDoS) attacks, to disrupt the activities of separatist groups in eastern Ukraine. They claim to have hacked into government and private websites, including those of the Ukrainian government, and have made their findings publicly available. The group's leader, Yevhen Dokukin, has claimed to have hacked into Russian interior ministry servers and an email account used by police in Russia's Rostov region. The Ukrainian Cyber Troops also claim to have disrupted separatist funding by targeting rebel accounts in electronic payment systems and have made their findings publicly available. The group's activities have been compared to those of Russian state media, and some of their claims have been disputed by Ukrainian officials."
5-0,"The passage describes Steven Gerrard's (not Milner) career in the English national team. Gerrard made his senior debut in 2009 and went on to win 61 caps for England. He was a member of the squad at two World Cups and two European Championships, but played only a few minutes at Euro 2016. Gerrard also holds the record for the most capped England Under-21 player, with 46 caps."
5-1,"The passage describes the career and current activities of Brad Wilk, a drummer known for his work with Rage Against the Machine and Audioslave."
5-2,"Gary Locke, the interim manager of Kilmarnock, has been given a permanent role after signing a three-year deal. Locke previously managed Hearts, where he took over after his former team-mate quit. Locke has been in charge of Kilmarnock since February, leading the team to a successful interim spell, and has now been given a permanent position."
5-3,"Here is a concise summary of the passage:

James Murdoch is the current chairman and acting CEO of Fox News, the younger son of media mogul Rupert Murdoch, who is also the CEO of 21st Century Fox and chairman of Sky plc."
15-0,"Veteran actor Robert Hardy is selling a collection of over 200 antiques, including a diorama of the Battle of Agincourt, a longbow, and a painting of him holding a longbow, in a £100,000 auction. The collection includes items such as a pair of early Victorian furniture, a painting of Hardy holding a longbow, and a longbow made from yew with a mother-of-pearl handle. The auction is being held by Dominic Winter Auctioneers in South Cerney, Gloucestershire, and will take place on Saturday. Hardy, 89, is selling the collection to downsize his home and is sad to part with it, but is pleased to have the items entrusted to Dominic Winter and Co, which will take away some of the pain."
15-1,"Veteran actor Robert Hardy is selling a collection of over 200 antiques, including a diorama of the Battle of Agincourt, a longbow, and a painting of him holding a longbow, in a £100,000 auction. The collection includes items such as a pair of early Victorian furniture, a painting of Hardy holding a longbow, and a longbow made from yew with a mother-of-pearl handle. The auction is being held by Dominic Winter Auctioneers in Gloucestershire and will take place on Saturday. Hardy, 89, is selling the collection to downsize his home and is sad to part with it, but is pleased to have the items entrusted to the auction house, which will take away some of the pain of losing a treasured library."
