source_id,summary
14-0,"The passage describes a militant attack on Sardar Daud hospital in Afghanistan where four attackers, using explosives and gunfire, entered the facility and engaged in combat with commandos for several hours before being killed. Over 50 people were injured. The Islamic State claimed responsibility while the Taliban denied involvement. The attack marks a shift in IS tactics, indicating increased capability and possibly signaling future escalations. President Ashraf Ghani denounced the attack, emphasizing its violation of humanitarian norms. The incident highlights ongoing conflict dynamics involving IS, Taliban, and Afghan security forces."
14-1,"The passage discusses the shortlist for the Booker Prize, highlighting Mukherjee's ""The Lives Of Others"" as the favorite. This is the first year the prize is open to all English-language authors. The shortlist includes works by British, American, and Australian authors, such as Howard Jacobson's ""J"", Ali Smith's ""How To Be Both"", Joshua Ferris's ""To Rise Again at a Decent Hour"", Karen Joy Fowler's ""We Are All Completely Beside Ourselves"", and Richard Flanagan's ""The Narrow Road to the Deep North"". Fowler's book leads in sales, while Mukherjee's saw a significant increase post-shortlisting. Critics debate the strength of the list, with some questioning the balance between literary merit and readability. The prize ceremony, featuring the Duchess of Cornwall, will announce the winner at London's Guildhall."
14-2,"Mark Carney, the Governor of the Bank of England, announced an unexpected decision to extend his tenure by one year instead of staying until 2021 or leaving in 2018 as initially planned. His choice was influenced by the need to balance his professional responsibilities during the Brexit process with his personal commitment to his family, particularly regarding his children's education timelines. Carney clarified that his decision was purely personal and unrelated to political pressures or economic forecasts. He aimed to stay involved through the initial stages of Brexit but felt compelled to return to Canada when his family's educational commitments concluded in 2018."
14-3,"Adrian Gill, a columnist for the Sunday Times since 1993, passed away after battling cancer. Gill, known for his distinctive writing style and controversial articles, had recently disclosed his cancer diagnosis, describing it as the ""full English"" of cancers. His colleagues praised him for his wit, intelligence, and compassionate approach despite his often provocative content. Gill's final column, reflecting on his illness, was published posthumously. Throughout his career, Gill faced criticism for several controversial statements and articles, including derogatory remarks about certain places and individuals. Despite these controversies, he was celebrated for his eloquence and unique voice in journalism. Gill overcame dyslexia to become a successful writer, contributing to various publications and leaving behind a legacy marked by both admiration and occasional disapproval."
14-4,"The passage describes cyber activities in the context of the Ukraine conflict involving various hacker groups. Prominent among these are the Ukrainian Cyber Troops, led by Yevhen Dokukin, who claim to have accessed sensitive data and disrupted enemy communications and funding. They use DDoS attacks extensively and have also hijacked CCTV systems and network printers. On the opposing side is Cyber Berkut, which targets Western interests and Ukrainian government sites, aiming to thwart military plans and expose confidential documents. Additionally, Russian-based Anonymous International publishes leaks from the Kremlin, focusing on both domestic and international issues related to Russia and Ukraine. These actions highlight the role of cyber warfare in modern conflicts."
5-0,"James Milner, aged 30, who previously played for Manchester City, has earned 61 caps for England since his debut in 2009, participating in two World Cups and two European Championships, though he only played three minutes in Euro 2016. Milner expressed that his decision was sensible and wished well to Sam Allardyce, the players, staff, and supporters. Additionally, he holds the record for the most appearances (46) for England's Under-21 team, starting from 2004, and scored his sole international goal during a 2014 World Cup qualifier match against Moldova."
5-1,"The passage describes Brad Wilk, known as the drummer for Rage Against the Machine from 1991 to 2000 and again from 2007 to 2011, and for Audioslave from 2001 to 2007. It mentions he began his career with Greta in 1990 and co-founded Rage Against the Machine in 1991. As of 2016, he was part of Prophets of Rage. The passage incorrectly states that Rage is a German heavy metal band formed in 1984 by Peter ""Peavy"" Wagner, which is unrelated to Brad Wilk's involvement."
5-2,"Gary Locke, previously the interim manager of Kilmarnock, has been appointed as the permanent manager after signing a three-year contract. He initially joined Kilmarnock as an assistant to Allan Johnston and took charge of the team when Johnston left in February. Locke, aged 41, has led the team to only one loss in seven matches since becoming interim manager. He will address the media at a press conference and has already signed the agreement with the club's chairman, Jim Mann."
5-3,"The passage discusses Rupert Murdoch's leadership roles in media companies. He is currently the chairman and acting CEO of Fox News and was previously the CEO of 21st Century Fox and chairman of Sky plc. Murdoch also had full control over News Corporation, which was once the world's second-largest media conglomerate, before it split into News Corp and 21st Century Fox in 2013. Additionally, it mentions his son, James Rupert Murdoch, who is a businessman involved in the family's media enterprises."
15-0,"Veteran actor Robert Hardy, aged 89, is auctioning off his extensive antique collection valued at around £100,000 due to downsizing. The collection includes over 200 items such as furniture, paintings, weapons, and books, with highlights being a detailed diorama of the Battle of Agincourt and a yew longbow with a mother-of-pearl handle. Hardy, known for roles in ""All Creatures Great and Small"" and as Winston Churchill, is a military history enthusiast and studied English under J.R.R. Tolkien. The auction, organized by Dominic Winter Auctioneers in Gloucestershire, features items reflecting his interests in medieval history and literature. Hardy expresses sadness but finds comfort in entrusting his collection to the auction house."
