source_id,summary
15599,"Blue Bell Creameries has shut down its Broken Arrow, Oklahoma, plant after listeria monocytogenes was found in a 3-ounce ice cream cup produced there. The CDC warned consumers and institutions on Friday not to eat any Blue Bell products made at that facility—specifically 3-ounce servings in containers marked with the letters O, P, Q, R, S or T—though other Blue Bell ice cream is not affected. This is the company’s first-ever product recall in its 108-year history, and follows a listeria outbreak at a Kansas hospital where five people fell ill and three died; at least four of them had consumed milkshakes made with Blue Bell ice cream. Genetic tests linked listeria from a hospital-recovered cup and factory samples, and in a separate Texas outbreak, patient isolates from 2010–2014 matched recovered ice cream samples. Investigations are ongoing to determine whether these illnesses are caused by exposure to Blue Bell products. The company recalled other items made at its Texas plant in early March and added 3-ounce cups, but continues to assure customers that half-gallons, pints, quarts, three-gallon tubs and other 3-ounce cups are not included in the recall. Listeriosis is a serious infection that primarily affects the elderly, pregnant women, newborns and immunocompromised individuals; about 1,600 people in the U.S. become seriously ill each year and roughly 16 percent of cases are fatal."
15601,"An independent review by Columbia Journalism School professors found that Rolling Stone suffered an “institutional failure” in reporting, editing, supervision and fact‐checking its now‐discredited story of a UVA gang rape. The magazine’s managing editor apologized to readers and to those harmed by the article, including members of Phi Kappa Psi and other UVA students and administrators. Under Virginia law (Jordan v. Kollman), libel requires publication of a false, defamatory statement made with the requisite intent, but must be balanced against free‐speech protections; true statements and pure opinion are not actionable. Individual fraternity members, as private persons, would need to prove a false factual statement about them, reputational harm and that Rolling Stone knew or should have known the story was false. UVA itself—a public institution—cannot sue for defamation, and groups generally lack standing unless they are a small, identifiable class whose members can show individualized harm. Phi Kappa Psi could invoke a “small‐group” exception, but Rolling Stone could counter that its membership is too large and fluid; other fraternities would face even greater obstacles. Finally, plaintiffs must also demonstrate actual financial or reputational damage, making successful defamation suits rare."
15604,"A longtime Kentucky legislator—who in 1967 became the State Senate’s first woman and first person of color—criticizes Senator Rand Paul’s 2016 presidential bid as hollowly “inclusive.” She argues that, despite Paul’s claims to broaden GOP outreach, his record shows opposition to landmark civil-rights and voting-rights laws, the Department of Education, women’s reproductive choices, DREAMer protections, and federal anti-discrimination standards for private businesses. She recalls his dismissive remark that “we have an African-American President” as proof he downplays the need for stronger voting-rights safeguards. In her view, Paul’s outdated positions and condescending overtures, especially on minority issues, disqualify him from national leadership, and Americans deserve a candidate committed to building on—not rolling back—half a century of progress."
15613,"Mary Kay Letourneau Fualaau, who in 1996—at age 34 and already a married mother of four—began an illegal affair with her 13-year-old student Vili Fualaau, gave birth to his child and served over seven years in prison for their relationship. Released in 2005, the two married soon afterward and now have two teenage daughters; they’ll mark their 10th wedding anniversary on May 20. In an upcoming ABC “20/20” interview with Barbara Walters (airing Friday), Mary Kay, now 53, explains how their marriage endures despite their age gap, outlines her plans to teach again and seek removal of her registered-sex-offender status. Vili, 31, speaks candidly about his struggles with alcoholism, depression and why he believes the system failed him as a minor."
15616,"Kanye West and photographer Daniel Ramos have quietly settled the civil lawsuit Ramos filed after West assaulted him and tried to grab his camera at LAX in July 2013. Last year West pleaded no contest to misdemeanor battery in that incident and was given two years’ probation, anger-management classes and community service. Ramos and attorney Gloria Allred had sought general and punitive damages for interference with his lawful work. The trial set for next week was dismissed once the parties reached a settlement that included West’s apology to Ramos—evidenced by a handshake captured in a photo—and, according to Allred, sent the message that celebrities are not above the law. The passage also notes that West avoided criminal charges in a separate January 2014 Beverly Hills altercation by settling civilly. CNN’s Sonya Hamasaki contributed to the report."
15617,"Blues legend B.B. King, 89, was briefly hospitalized for dehydration related to his Type II diabetes but was released the same day and is now resting at home with his grandchildren. King thanked well-wishers in a statement and was described by family publicist Angela Moore as a “trouper” unwilling to let fans down. No details were given on the hospital or location. Known as “Blues Boy” from his Beale Street disc-jockey days, King was inducted into the Rock and Roll Hall of Fame in 1987 and has 30 Grammy nominations. His signature Gibson guitar “Lucille” debuted in the 1980s. Among his hits are “The Thrill Is Gone,” “There Must Be a Better World Somewhere” and “When Love Comes to Town.” Last year he also battled dehydration and exhaustion, canceling the rest of a Chicago tour."
15623,"Chris Copeland, a 31-year-old forward for the Indiana Pacers, was stabbed early Wednesday after leaving New York’s 1OAK nightclub in Chelsea with a companion, Katrine Saltara. Though the knife attack occurred out of view—in front of the nearby Fulton Houses project—a 1OAK statement said staff immediately assisted Copeland and called for help as he and Saltara bled back toward the club. A 22-year-old Brooklyn man was arrested at the scene; charges are pending. Copeland suffered wounds to his left elbow and abdomen and is in stable condition; Saltara and a second woman also incurred non-life-threatening cuts. Shortly afterward, Atlanta Hawks players Pero Antic and Thabo Sefolosha—who had played a game in Atlanta the night before—rushed outside to check on Copeland, allegedly pushed through police, and were arrested on obstruction and related charges (Sefolosha also faces resisting-arrest). Both Hawks say they will contest the charges. The Pacers and Hawks organizations are reviewing the incident."
15627,"Twenty years after her death, Tejano star Selena is set to return as a “walking, talking, singing and dancing” digital embodiment called “Selena the One.”  Developed by Nevada’s Acrovirt LLC with intimate data on her mannerisms, the project—endorsed by her sister Suzette Quintanilla—is meant to introduce Selena to new fans without “replacing” her legacy.  Scheduled for a 2018 launch, the hologram will release new songs and videos, collaborate with today’s artists and tour.  An Indiegogo campaign starting April 16 seeks $500,000 in funding.  The Fiesta de la Flor tribute in Corpus Christi follows on April 17–18."
15628,"Alaska Airlines Flight 448 departed Seattle-Tacoma for Los Angeles Monday afternoon when the pilot, 14 minutes into the flight, heard pounding from the pressurized, temperature-controlled cargo hold and returned to the airport. The noise came from a Menzies Aviation ramp agent—one of four loading baggage—who had climbed in and fallen asleep. Passengers reported hearing banging and faint screams; a federal air marshal inside the cabin banged back and warned crew as the plane made an emergency landing within seven minutes. Emergency vehicles met the aircraft on the tarmac. The agent was hospitalized as a precaution, passed a drug test, and was discharged; his shift had begun at 5 a.m. and officially ended before departure. Alaska Airlines is investigating; all ramp staff carry security badges and undergo background checks. Flight 448, with 170 passengers and six crew, ultimately reached Los Angeles early that evening."
15634,"Emy Afalava, a decorated U.S. veteran born and raised under American law in American Samoa (a U.S. territory since 1900), has been denied citizenship—and thus the right to vote—despite the Fourteenth Amendment’s guarantee that “all persons born … in the United States, and subject to the jurisdiction thereof, are citizens.” Afalava and other American Samoans have brought a federal lawsuit in the D.C. Circuit to correct this injustice. Historically, the United States treated birth on its soil as an automatic path to citizenship, a principle only derailed by the 1857 Dred Scott decision, which denied African-Americans citizenship until it was nullified by the Civil War–era Fourteenth Amendment. Yet racial prejudice resurfaced in the early 20th century’s Insular Cases and in the 1904 Supreme Court review of Puerto Rican Isabel Gonzalez’s attempt to enter New York. Although the Court ruled Puerto Ricans were not “aliens,” it refused to recognize them as citizens, reinforcing second-class status for territorial residents. Over the past century, inhabitants of every other U.S. island territory have acquired full citizenship rights; today, only American Samoans like Afalava remain excluded."
15638,"Iman (25) and Siham (27) Hashi are sisters who fled Mogadishu in 1991 and grew up as refugees in Canada, where they discovered a passion for music. Now based in Los Angeles, they’re recording their debut Afro-pop album—a pop-and-hip-hop fusion with African percussion—working with producer Elijah Kelley and writing most tracks themselves. Signed to Warner Brothers, they cite influences from Michael Jackson, Lionel Richie, the Spice Girls and contemporary artists.  

Beyond music, they serve as spokeswomen for UNHCR, having begun by tweeting about family in Kenya’s Dadaab refugee camp and moving on to benefit concerts in Toronto, San Diego and major events like World Refugee Day at the Kennedy Center. They also launched “Wish Creatively,” a socially conscious jewelry line that channels proceeds to women’s income-generation projects in Kenya and Somalia.  

With most of their album mixed and pending a rollout plan, the sisters aim to redefine the refugee narrative and use their growing platform to inspire others and give back to their homeland."
