source_id,summary
14-0,"Militants from the so-called Islamic State attacked Kabul’s 400-bed Sardar Daud hospital on Monday, detonating explosives at the gate before opening fire on staff and patients. Commandos landed on the roof and, after six hours of fighting, killed all four attackers. More than 50 people were wounded. IS claimed responsibility, while the Taliban denied involvement. President Ashraf Ghani condemned the assault as an attack on “all of Afghanistan,” noting that a hospital is traditionally regarded as an off-limits site. Eyewitnesses reported gunmen in white coats firing on guards, doctors and patients. Analysts say this was IS’s first direct clash with security forces in the capital and marks a shift toward Taliban-style tactics—blowing gates to gain entry—suggesting the group now has greater resources and training. Since declaring its Khorasan Province in 2015, IS has staged high-profile suicide bombings and rallies mainly targeting Shia civilians and government sites but has so far failed to establish a broad foothold beyond eastern bases. Government forces have cleared some IS positions in the east but militants hold mountainous areas. Afghanistan’s leadership vowed to avenge the attack as security forces brace for further assaults."
14-1,"Mukherjee’s The Lives of Others, a 1967 Calcutta family saga, is 5/2 favourite to win the 46th Booker Prize—the first time the award has been open to any author writing in English, regardless of nationality. The six-strong shortlist, unveiled at London’s Guildhall on 9 September, includes three British writers (Howard Jacobson’s dystopian love story J; Ali Smith’s dual-timeline How To Be Both; and Mukherjee), two Americans (Joshua Ferris’s New York dentist mystery To Rise Again at a Decent Hour; Karen Joy Fowler’s family drama We Are All Completely Beside Ourselves) and Australia’s Richard Flanagan (3/1 for his WWII railway romance The Narrow Road to the Deep North). The winner will be announced Tuesday night by the Duchess of Cornwall, with coverage on BBC News Channel and BBC Arts from 21:30 BST.

Synopsis, sales and debate: Fowler leads with over 55,000 copies sold since March (Ferris has sold just over 6,000), and Mukherjee’s title jumped from 97 to 507 weekly sales after the shortlist announcement. Critics like David Brauner have called the list “weak,” praising Jacobson’s J but doubting a repeat win so soon after another double-winner. Chaired by AC Grayling alongside Sarah Churchwell, Jonathan Bate, Daniel Glaser, Alastair Niven and Erica Wagner, the panel will award £50,000 to the winner; each shortlisted author receives £2,500 and a specially bound edition. Last year’s prize went to 28-year-old Eleanor Catton for The Luminaries—the youngest winner in the prize’s history."
14-2,"After Brexit, Mark Carney surprised many by choosing neither to quit as planned in 2018 nor to stay until 2021, but to extend his term as Governor of the Bank of England by just one year—to mid-2019. Though observers wondered if politics or gloomy economic forecasts drove him, Carney made it for personal reasons: in 2018 two of his daughters face key exams, and years of weekend summits have kept him away from home. He stressed that his choice was entirely personal, not policy-driven, and enjoyed government support—including from Theresa May, who left the decision to him. By mid-2019, after the Article 50 exit process is complete, a new governor will take the reins."
14-3,"Adrian Gill, a veteran Sunday Times columnist who joined the paper in 1993, died suddenly after a chemotherapy battle with what he called the “full English” of cancers. His final column, on coming to terms with his diagnosis, appears in tomorrow’s edition. Editor Martin Ivens remembered him as “the heart and soul” of the paper, praising his wit, fearlessness and compassion.

Known for dictating copy around his dyslexia, Gill earned admiration and sparked controversy in equal measure. Colleagues and fellow writers—Jay Rayner, Tim Shipman, Stig Abell, John Witherow, Andrew Neil and Piers Morgan—paid tribute to his brilliant, uncompromising style. His provoked debates over pieces describing a Tanzanian baboon hunt, derogatory comments about the Welsh and various British locales, and a 2010 review of Clare Balding censured for homophobic language.

Born in Edinburgh in 1954, Gill studied at St Christopher’s School, Central Saint Martins and the Slade School of Fine Art. He began writing art reviews in the 1980s before moving to Tatler and then the Sunday Times. He was married three times—first to Cressida Connolly, then to Amber Rudd, with whom he had two children, and was engaged to long-term partner Nicola Formby, with whom he had twins."
14-4,"Three informal “virtual warrior” groups have been active in the Ukraine-Russia conflict:

1. Ukrainian Cyber Troops  
   – Led by Kiev-based Yevhen Dokukin, they present themselves as independent pro-Ukrainian activists.  
   – Hacked Russian interior-ministry servers and a Rostov police email account, passing 35 GB of data to Inform Napalm, which claims the files show wounded Russian servicemen evacuated from Ukraine.  
   – Rely heavily on distributed denial-of-service (DDoS) attacks to knock out rebel websites and on hijacking CCTV cameras, electronic billboards and network printers (to display pro-Ukrainian slogans or insults to Vladimir Putin).  
   – Target rebel funding by disrupting PayPal and WebMoney accounts.  
   – Ukrainian officials deny using this hacking intel to direct artillery fire, saying they only trust data from known sources.

2. Cyber Berkut  
   – An anti-Western group named after the riot police who cracked down on 2014 Kiev protesters.  
   – Aims to thwart Ukraine’s military efforts, accusing Kiev of “genocide” at U.S. behest.  
   – During Joe Biden’s November visit, hacked Ukrainian government websites to label him “the fascists’ master” and claim they stole U.S. military-assistance documents.  
   – Also hacked Kiev billboards to portray Ukrainian officials as “war criminals,” allegedly tampered with vote-counting systems before Ukraine’s October parliamentary election, leaked defence-ministry data on losses and desertions, blocked President Poroshenko’s site, and circulated an unverified Facebook-chat transcript implying Ukrainian forces shot down MH17.

3. Anonymous International (a.k.a. b0ltai or Shaltay Boltay)  
   – A Russian activist collective known for publishing Kremlin leaks.  
   – It is unclear whether they hack directly or receive documents from insiders.  
   – Primarily focused on Russian domestic affairs but has released Ukraine-related material, including a letter from a Russian fighter in eastern Ukraine and alleged emails of former FSB colonel Igor Girkin (Strelkov).  
   – Its website is now blocked inside Russia."
5-0,"James Milner, the 30-year-old former Manchester City midfielder, won 61 England caps after debuting in 2009. He was part of two World Cup squads and two European Championship squads but played just three minutes at Euro 2016. Announcing what he called a “common sense” decision, Milner wished Sam Allardyce, the players, staff and supporters well. He also holds the record for England Under-21 appearances with 46 caps since 2004, and scored his only international goal in a 5-0 World Cup qualifier win over Moldova in 2014."
5-1,"Brad Wilk began his professional drumming career with the band Greta in 1990. In August 1991 he co-founded Rage Against the Machine with Tom Morello and Zack de la Rocha, serving as its drummer from 1991–2000 and again from 2007–2011. He then played drums for Audioslave from 2001–2007. As of 2016 he drums in Prophets of Rage with Tim Commerford, Tom Morello, Chuck D, B-Real and DJ Lord. The passage also notes that “Rage” is the name of a separate German heavy metal band formed in 1984 by Peter “Peavy” Wagner."
5-2,"Gary Locke, who joined Kilmarnock last summer as assistant to Allan Johnston and took interim charge when Johnston resigned in early February, has signed a three-year contract to become the club’s permanent manager. Since assuming the role, the 41-year-old has lost just once in seven games. Locke will address the media on Friday after formalizing the deal with chairman Jim Mann."
5-3,"Rupert Murdoch is the chairman and acting CEO of Fox News. His younger son, James Rupert Jacob Murdoch (born 13 December 1972), holds Australian, British and American citizenship and serves as CEO of 21st Century Fox and chairman of Sky plc. Rupert Murdoch also exercised full control as chairman and CEO of the global media holding News Corporation (now the world’s second-largest media conglomerate) and, after its 28 June 2013 split, of its successors News Corp and 21st Century Fox."
15-0,"Veteran actor Robert Hardy, 89, is auctioning over 200 antiques—expected to raise around £100,000—as he downsizes his Cotswolds home. The sale by Dominic Winter Auctioneers in South Cerney, Gloucestershire, on Saturday comprises 238 lots: furniture (including Victorian Gillow cabinets), paintings (among them an early‐20th-century Alfred the Great scene), swords, flintlock rifles, silverware, crystal chandeliers, dozens of 17th-century books, and military‐history items reflecting his longbow expertise. Highlights include a 1960s hand-painted limewood diorama of the Battle of Agincourt (est. £4,000–£6,000), a yew longbow with mother-of-pearl handle, and a portrait of Hardy holding the bow. A Tolkien‐ and C.S. Lewis–taught scholar and Winston Churchill portrayer, Hardy said parting with his collection saddens him, but he’ll continue television work."
