source_id,summary
14-0,"A militant attack occurred at a hospital in Kabul, resulting in multiple casualties and deaths among attackers and hostages. The Taliban denies involvement while the Islamic State (IS) claims responsibility. The attack marked a shift towards direct engagement with security forces rather than targeting civilians. The Taliban previously focused on specific groups like Shiites and the Supreme Court. The government accuses IS of expanding its influence, potentially leading to more attacks in the future."
14-1,"The 46th annual Booker Prize shortlist includes several notable works such as Mukherjee's ""The Lives of Others"" and Jacobson's ""J"", both of which are considered strong contenders. The prize is open to all authors writing in English, regardless of nationality, and the winner will be announced at London's Guildhall on Tuesday night."
14-2,"Mark Carney announced a surprise decision to extend his tenure as Governor of the Bank of England for one additional year due to personal considerations related to his children's school schedules and the upcoming Brexit negotiations. Despite initial skepticism, Carney's actions were seen as a compromise between maintaining stability in the financial market and ensuring continuity in the Bank's leadership during the complex transition period ahead."
14-3,"Adrian Gill, a respected journalist and author, passed away unexpectedly after being diagnosed with multiple cancers. Gill was known for his wit, fearlessness, and compassionate nature. He wrote extensively for The Sunday Times, where he served as a giant among journalists. Gill's passing left colleagues and readers deeply saddened, with tributes praising his contributions to journalism and literature."
14-4,"The passage discusses various hacker groups active in Ukraine during the ongoing conflict between pro-Russian separatists and the Ukrainian government. Key points include:

1. **Ukrainian Cyber Troops**: A group presenting itself as independent activists, they hack into Russian government sites and networks.
2. **Cyber Berkut**: An anti-Western group taking its name from riot police used during protests, aiming to stop military plans and prevent genocide accusations.
3. **Anonymous International**: Known for publishing leaked Kremlin documents, focusing on Russia's internal affairs but sometimes covering events in Ukraine.
4. **Hacking Techniques**:
   - Distributed Denial of Service (DDoS) attacks.
   - Targeting electronic payment systems like PayPal and WebMoney.
   - Hacking public CCTV systems in rebel-held areas.
   - Hijacking network printers in eastern Ukraine and Crimea to print pro-Ukrainian messages.
   - Disrupting electronic voting systems and leak defense ministry data.
   - Blocking President Petro Poroshenko's website.
5. **Government Response**: Despite obtaining data from hackers, Ukraine's security services cannot analyze it effectively due to lack of resources.
6. **Media Reports**: Various media outlets report on these activities, including leaks of sensitive documents and online disruptions aimed at undermining the government's actions."
5-0,"The passage discusses Joe Hart, who previously played for Manchester City, winning 61 caps for England after making his senior debut in 2009. He participated in two World Cups and two European Championships but did not play in Euro 2016. The article mentions that the decision to retire from international football was made by common sense, with Milner expressing support for Allardyce, the players, staff, and fans. Additionally, it notes that Milner holds the record for the most capped England Under-21 player, having picked up 46 caps since 2004. His first international goal came during England's 5-0 win against Moldova at the 2014 FIFA World Cup qualifiers."
5-1,"Brad Wilk was a drummer who played in two major rock bands: Rage Against the Machine from 1991 to 2000 and 2007 to 2011, and Audioslave from 2001 to 2007. He also played in Prophets of Rage since 2016 along with other notable musicians like Tom Morello, Zack de la Rocha, Chuck D, B-Real, and DJ Lord. Wilk began his drumming career in 1990 with Greta before forming Rage with Tom Morello and Zack de la Rocha in 1991. The band Rage is a German heavy metal group that originated in 1984 under the leadership of Peter ""Peavy"" Wagner."
5-2,Gary Locke was appointed as Kilmarnock's new full-time manager after leading them for an interim period. He signed a three-year contract and has won six out of seven matches since taking charge.
5-3,"Rupert Murdoch, the grandson of media tycoon Rupert Murdoch, serves as both chairman and acting CEO of Fox News. He is also the CEO of 21st Century Fox and chairman of Sky plc. His family has extensive control over major media companies globally."
15-0,"Robert Hardy, a veteran actor known for his roles in ""All Creatures Great and Small"" and Winston Churchill, is selling his extensive antique collection for £100,000 in an upcoming auction. The sale includes a 3D diorama depicting the Battle of Agincourt, a longbow made from yew, and portraits of him holding these weapons. The auction features various items such as cabinets, paintings, swords, and crystal chandeliers. Mr. Hardy, aged 89, is downsizing due to health issues but hopes the proceeds will bring joy to others. He has been collecting antiques since studying English under J.R.R. Tolkien and C.S. Lewis, focusing particularly on medieval history. His expertise led him to consult on the recovery of the Mary Rose shipwreck."
