source_id,summary
14-0,"Here is a concise summary of the passage:

Militants from the Islamic State (IS) group attacked a 400-bed hospital in Afghanistan, detonating explosives and opening fire on staff and patients. The attack, which began at 09:00 local time, resulted in over 50 people wounded and an unknown number of deaths. Commandos killed all four attackers after several hours of fighting. The IS group has claimed responsibility, while the Taliban has denied involvement. The attack marks a change in IS's approach, as they directly engaged with security forces in the capital and used a tactic more commonly associated with the Taliban. The government and leaders have condemned the attack, with President Ashraf Ghani stating that it ""trampled all human values""."
14-1,"Here is a concise summary of the passage:

The Booker Prize shortlist has been announced, featuring six authors: Mukherjee, Howard Jacobson, Ali Smith, Joshua Ferris, Karen Joy Fowler, and Richard Flanagan. Mukherjee's ""The Lives Of Others"" is the favorite to win, with Flanagan's ""The Narrow Road to the Deep North"" as the next closest in betting odds. The winner will be announced on Tuesday at London's Guildhall. The shortlist includes a diverse range of novels, with Fowler's ""We Are All Completely Beside Ourselves"" being the best-selling book on the list. The judging panel, chaired by AC Grayling, will award the prize, with each shortlisted author receiving £2,500 and a specially bound edition of their book."
14-2,"Here is a concise summary of the passage:

Mark Carney, the Governor of the Bank of England, has announced that he will extend his term by one year, until 2019, rather than leaving in 2018 as originally planned or staying until 2021. The decision was driven by personal reasons, specifically the education of his daughters, with one finishing A-levels and another completing GCSEs in 2018. Carney wants to ensure a stable transition for his family, who will return to Canada in 2018, and felt that a one-year extension was the best compromise, allowing him to see through the initial Brexit negotiations before handing over to a new Governor."
14-3,"Here is a concise summary of the passage:

Adrian Gill, a renowned journalist and columnist for the Sunday Times, has died after being diagnosed with multiple cancers. Gill, who was known for his witty and fearless writing style, had been undergoing chemotherapy and had written about his illness in a recent column. He was praised by colleagues and peers, including Sunday Times editor Martin Ivens, who described him as ""a giant among journalists"" and ""the heart and soul"" of the paper. Gill's writing often sparked controversy, but he was widely respected for his talent and unique voice. He is survived by his partner, Nicola Formby, and their two children, as well as two children from a previous marriage to Amber Rudd, the current Home Secretary."
14-4,"Here is a concise summary of the passage:

The passage describes the activities of three prominent hacking groups involved in the Ukraine conflict: the Ukrainian Cyber Troops, Cyber Berkut, and Anonymous International. The Ukrainian Cyber Troops, led by Yevhen Dokukin, have hacked into Russian servers, disrupted rebel websites, and monitored CCTV systems. Cyber Berkut, an anti-Western group, has hacked into Ukrainian government websites, retrieved confidential documents, and disrupted electronic systems. Anonymous International, a Russian activist group, has published leaked documents from the Kremlin, including some related to Ukraine. These groups use various tactics, including DDoS attacks and hacking into public systems, to further their goals and disrupt their opponents' activities."
5-0,"Here is a concise summary of the passage:

The 30-year-old former Manchester City player has retired from international football, having won 61 caps for England since his debut in 2009. He participated in two World Cups and two European Championships, and also holds the record for most England Under-21 caps with 46. He scored one international goal in a 2014 World Cup qualifier against Moldova."
5-1,"Here is a concise summary of the passage:

The passage describes Brad Wilk, a drummer known for his work in Rage Against the Machine (1991-2000, 2007-2011) and Audioslave (2001-2007). He started his career with Greta in 1990 and co-founded Rage Against the Machine. As of 2016, he plays in Prophets of Rage. Note: The passage also mentions a separate band called Rage, a German heavy metal band formed in 1984, but this is distinct from Rage Against the Machine."
5-2,"Here is a concise summary of the passage:

Gary Locke, Kilmarnock's interim manager, has been given the role permanently after signing a 3-year deal. He took over as interim manager in February and has lost only once in 7 games. Locke previously served as assistant boss to Allan Johnston and was formerly the manager of Hearts."
5-3,"Here is a concise summary of the passage:

Rupert Murdoch is the chairman and acting CEO of Fox News. His son, James Murdoch, is a businessman and CEO of 21st Century Fox. Rupert Murdoch has full control as chairman and CEO of News Corporation and its successors, News Corp and 21st Century Fox, which split from the conglomerate in 2013."
15-0,"Here is a concise summary of the passage:

Veteran actor Robert Hardy, 89, is auctioning off his collection of over 200 antiques, valued at £100,000, as he downsizes his home. The collection includes items such as a hand-painted diorama of the Battle of Agincourt, a longbow, paintings, furniture, and books, some dating back to the 17th century. Hardy, a keen military historian and expert on the medieval longbow, has built up the collection over his career and is sad to sell it. The auction, consisting of 238 lots, will take place at Dominic Winter Auctioneers in Gloucestershire. Hardy is known for his roles in ""All Creatures Great and Small"" and playing Winston Churchill, and has worked with notable actors and published books on the history of the longbow."
15-1,"Here is a concise summary of the passage:

Veteran actor Robert Hardy, 89, is auctioning off his collection of over 200 antiques, valued at £100,000, as he downsizes his home. The collection includes items such as a hand-painted diorama of the Battle of Agincourt, a longbow, paintings, furniture, and books, some dating back to the 17th century. Hardy, a keen military historian and expert on the medieval longbow, has built up the collection over his career and is sad to sell it. The auction, consisting of 238 lots, will take place at Dominic Winter Auctioneers in Gloucestershire on Saturday. Hardy, known for his roles in ""All Creatures Great and Small"" and as Winston Churchill, will continue to work in television despite his advanced age."
15-2,"Here is a concise summary of the passage:

Veteran actor Robert Hardy, 89, is auctioning off his collection of over 200 antiques, valued at £100,000, as he downsizes his home. The collection includes items such as a hand-painted diorama of the Battle of Agincourt, a longbow, paintings, furniture, and books, some dating back to the 17th century. Hardy, a keen military historian and expert on the medieval longbow, has built up the collection over his career and is sad to sell it. The auction, consisting of 238 lots, will take place at Dominic Winter Auctioneers in Gloucestershire. Hardy is known for his roles in ""All Creatures Great and Small"" and playing Winston Churchill, and has worked with notable actors and published books on the history of the longbow."
15-3,"Here is a concise summary of the passage:

* A study by the Institute for Health Metrics and Evaluation found that heavy drinking among Americans increased by 17.2% between 2005 and 2012, driven largely by rising rates among women.
* Binge drinking rates among women increased more than seven times the rate among men over the same period.
* In 2012, 8% of Americans were considered heavy drinkers and 18% were binge drinkers.
* The study attributes the increase in excessive drinking to changing social norms, cultural and economic factors, and weakened alcohol control policies.
* Experts note that the cost of excessive drinking is estimated at over $220 billion per year and attributed to approximately 88,600 US deaths in 2010.
* The study is the first to track adult drinking patterns at the county level, revealing significant variations in drinking rates across different regions."
4-0,"Here is a concise summary of the passage:

The Giants and Panthers played a match, with the Giants initially taking the lead, but the score was back and forth, ultimately ending with the Giants ahead 4-3. The teams will play again on Saturday. The current league standings are: Nottingham (28 points), Sheffield Steelers (27 points), and Belfast (25 points)."
4-1,"The passage describes two separate topics: 
1. Anne Rice, who was born in New Orleans and moved to various locations, including Texas and San Francisco.
2. Route 495, a 3.45 mi freeway in New Jersey that connects to the New Jersey Turnpike and provides access to Midtown Manhattan."
4-2,"Here is a concise summary of the passage:

The passage describes two films: 
1. A 1972 made-for-TV horror film ""Home for the Holidays"" directed by John Llewellyn Moxey and starring Sally Field and others, which premiered on ABC.
2. A 1995 film ""Home for the Holidays"" starring Holly Hunter, Robert Downey Jr., and others."
4-3,"Here is a concise summary of the passage:

* Smith, 21, was loaned to Dundee United by Aberdeen and has scored 5 goals this season.
* St Mirren's boss Jack Ross considers Smith a ""brilliant acquisition"" and believes he will be a good fit for the team, providing another option in the attacking area."
4-4,"The passage describes three separate entities: 
1. Billy Ray Cyrus, an American country music singer and actor who contributed to country music's global popularity.
2. ""Excuse My French"", a debut studio album by American rapper French Montana.
3. ""Excuse My French"", a 2014 Egyptian comedy film directed by Amr Salama, which addresses religious discrimination and was initially deemed sensitive by the censorship board."
7-0,"Here is a concise summary of the passage:

The passage reports on the campaign expenditures of various UK parties for the May election. The spending amounts are: 
- UKIP: £2,956,737
- Tories: £2,980,815
- Lib Dems: £1,580,575
- Labour: £1,027,339
- Green Party: £534,249
- SNP: £267,372

The total spending by the six highest-spending parties was £9,347,087, with all but Labour spending more than in the 2009 European election campaign. The cost per vote is also provided for each party."
7-1,"Here is a concise summary of the passage:

The 2017 live-action film adaptation of ""Beauty"" will feature Emma Watson as Belle, Dan Stevens as the Beast, and Luke Evans as Gaston. The cast also includes Josh Gad as LeFou, Kevin Kline as Maurice, and an unnamed star as Mrs. Potts. The film, directed by Bill Condon, is set to release on March 17, 2017, and will begin filming at Shepperton Studios in May."
7-2,"Here is a concise summary of the passage:

The passage describes two individuals: 
1. Dorothy Ann Willis Richards, the 45th Governor of Texas (1991-1995), a Democrat known for her outspoken feminism and one-liners.
2. Ann Richards, an American jazz singer and wife of pianist Stan Kenton, who is not related to the governor."
7-4,"Here is a concise summary of the passage:

Two players are joining the Gulls: 
1. Centre-back Anderson (27), who has cancelled his contract with Barrow by mutual consent.
2. Striker Ruairi Keating (21), whose move is subject to international clearance. 
The Gulls are currently four points above the relegation zone, having won only one of their last six games."
