source_id,summary
15599,"Here is a concise summary of the passage:

Blue Bell ice cream has temporarily shut down its Broken Arrow, Oklahoma, manufacturing plant due to listeria contamination found in a serving of ice cream from that plant. The CDC has warned consumers not to eat certain Blue Bell products made at this plant, and the company has recalled other products as a precaution. The contamination is linked to a listeria outbreak at a Kansas hospital, where 5 people were infected and 3 died, and possibly to a separate outbreak in Texas. The CDC is investigating whether Blue Bell products are the source of the infections, and the company has stated that quality and safety are its top priorities. This is the first product recall in Blue Bell's 108-year history."
15601,"Here is a concise summary of the passage:

An outside review by Columbia Journalism School professors found that Rolling Stone's article about a gang rape at the University of Virginia was ""deeply flawed"" due to failures in reporting, editing, and fact-checking. The magazine apologized for the damage caused by the story. The question arises whether the University of Virginia, Phi Kappa Psi fraternity, or other fraternities can sue for defamation. According to the law, a plaintiff must prove that a false and defamatory statement was made with the requisite intent, and that it harmed their reputation. However, there are strict rules about who can be a plaintiff, and groups like fraternities generally cannot sue. Phi Kappa Psi may argue that an exception applies, as the defamatory story was imputed directly to individual members, but Rolling Stone's lawyers may counter that the group is too large and fluid. To succeed in a defamation case, the plaintiffs would need to show tangible damages, which could be a challenge."
15604,"The passage describes the author's reaction to Rand Paul's presidential campaign announcement. The author, a trailblazing politician who was the first woman and person of color in the Kentucky State Senate, criticizes Paul's record on voting rights and civil rights legislation. Despite Paul's message of inclusion and attempts to brand himself as a minority outreach candidate, the author argues that his policies do not support his words. The author highlights Paul's questionable stance on the Civil Rights Act, his opposition to protections for DREAMers, and his condescending behavior at historically black colleges. The author concludes that Paul's views are outdated and disqualifying for a presidential candidate, and that the American people deserve a leader who will respect and build upon the progress made in civil rights over the last five decades."
15613,"Here is a concise summary of the passage:

Mary Kay Letourneau Fualaau, 53, and her husband Vili Fualaau, 31, are still together despite their controversial past. They began an affair in 1996 when she was a 34-year-old teacher and he was her 13-year-old student. Letourneau served over 7 years in prison for their relationship and gave birth to his child. The couple, who have two teen daughters, will celebrate their 10th wedding anniversary and have given an exclusive interview to ABC's ""20/20"" discussing their marriage, plans, and past struggles."
15616,"Here is a concise summary of the passage:

Kanye West has settled a lawsuit with paparazzi photographer Daniel Ramos, who he assaulted at Los Angeles International Airport in 2013. West pleaded no contest to battery and was sentenced to probation, anger management, and community service. The civil suit, which sought damages for interfering with Ramos' rights, has been dismissed after a settlement was reached, including an apology from West to Ramos. The details of the settlement were not disclosed, but a photo of West and Ramos shaking hands was released."
15617,"Here is a concise summary of the passage:

B.B. King, 89, was hospitalized for dehydration caused by his Type II diabetes, but has been released and is resting at home. His daughter and publicist reported that he is feeling much better and is spending time with his grandchildren. This is not the first time King has dealt with dehydration, having suffered from it last year after a show in Chicago, which led to the cancellation of his tour."
15623,"Here is a concise summary of the passage:

Indiana Pacers player Chris Copeland was stabbed outside a New York nightclub, 1OAK, early Wednesday. The stabbing occurred in front of the Fulton Houses project, not at the club. Copeland and a female companion, Katrine Saltara, were attacked by a 22-year-old suspect, who was arrested. Two Atlanta Hawks players, Pero Antic and Thabo Sefolosha, were arrested on charges of obstructing governmental administration and disorderly conduct after trying to check on Copeland at the scene. Copeland is in stable condition with knife wounds to his elbow and abdomen. The NBA and the teams involved are investigating the incident."
15627,"Here is a concise summary of the passage:

Selena's family is creating a hologram-like figure of the late Tejano star, called ""Selena the One"", which will be a digital embodiment of her persona, allowing her to ""walk, talk, sing, and dance"". The project, handled by Acrovirt LLC, aims to introduce Selena to new fans and continue her legacy. The hologram will release new music, collaborate with current artists, and go on tour in 2018. The family is also launching an Indiegogo campaign to support the project, which begins on April 16 with a goal of raising $500,000."
15628,"Here is a concise summary of the passage:

Alaska Airlines Flight 448 made an emergency landing after the pilot heard unusual banging from the cargo hold, which was found to be a ramp agent from Menzies Aviation who had fallen asleep. The agent, who was not in danger due to the cargo hold being pressurized and temperature controlled, was taken to a hospital as a precaution and passed a drug test. The incident occurred 14 minutes into the flight, and the plane returned to Seattle-Tacoma International Airport, where the agent was removed and the flight later continued to Los Angeles with its 170 passengers and 6 crew members. Alaska Airlines is investigating the incident."
15634,"Here is a concise summary of the passage:

Emy Afalava, a decorated veteran born in American Samoa, a US territory since 1900, is being denied citizenship despite being born on US soil. The 14th Amendment states that all persons born in the US are citizens, but the federal government claims Afalava is not a citizen. Afalava and other American Samoans are suing for citizenship in a federal lawsuit. The case highlights a long history of racial discrimination in US citizenship law, including the Dred Scott case and a 1904 Supreme Court case involving a Puerto Rican woman, Isabel Gonzalez. The passage argues that it is time to end this injustice and grant citizenship to American Samoans, the last group of US-born individuals still waiting to become citizens."
