source_id,summary
15599,"Blue Bell Creameries has shut down its Broken Arrow, Oklahoma, plant “out of an abundance of caution” after listeria monocytogenes was found in a 3-ounce cup of ice cream produced there in April 2014. The CDC has warned consumers and institutions not to eat Blue Bell–branded products from that facility—specifically 3-ounce servings coded with letters O, P, Q, R, S or T—although other Blue Bell products remain unaffected. Listeria matching the contaminated hospital sample was also found in additional plant samples, though it did not genetically match strains from patients in a recent Kansas outbreak. Earlier this year, in response to that Kansas incident (five infections and three deaths at one hospital) Blue Bell recalled products from its Texas plant, later adding 3-ounce cups. Investigations into whether these illnesses are linked to Blue Bell continue. The CDC advises disposing of recalled items. This is the company’s first recall in its 108-year history. Listeriosis—most dangerous to the elderly, pregnant women and immunocompromised people—causes fever, muscle aches and sometimes gastrointestinal symptoms; about 1,600 serious U.S. cases occur annually, with a 16% fatality rate."
15601,"An independent Columbia Journalism School review found that Rolling Stone suffered “an institutional failure” in reporting, editing, supervising and fact-checking its flawed 2014 article about a supposed UVA gang rape. Managing editor Will Dana apologized to readers, UVA administrators and students, and members of Phi Kappa Psi fraternity.  

Virginia law defines libel as publication of a false, defamatory statement with the requisite intent. Because the article presented alleged facts that appear untrue, private individuals (like the fraternity members) must show it harmed their reputations and that Rolling Stone knew or should have known it was false. UVA itself cannot sue for defamation because governments have no such cause of action.  

Group defamation is generally not actionable—statements must be “of or concerning” the plaintiff—but a “small group” exception allows individual members to sue if the group is sufficiently limited. Phi Kappa Psi may invoke that exception, while other, larger fraternities likely cannot. Finally, plaintiffs must prove tangible financial harm, making successful defamation actions rare."
15604,"The author, who in 1967 became the first woman and first person of color elected to the Kentucky State Senate, criticizes Senator Rand Paul’s newly launched presidential campaign for professing an inclusive message while repeatedly opposing key civil rights advances. Although Paul claims to be the GOP’s minority‐outreach candidate, the author argues his record reveals no genuine commitment to minority concerns. She cites his calls to “take our country back” to pre–Civil Rights Act days, his desire to eliminate the Department of Education, his efforts to restrict women’s reproductive choices, his opposition to protections for DREAMers, and his dismissive response to strengthening the Voting Rights Act. She also notes his condescending tone at historically black colleges and his support for allowing private businesses to discriminate. By contrasting Paul’s stance with President Obama’s 50th-anniversary tribute at Selma’s Edmund Pettus Bridge—where Obama urged renewed efforts to protect voting rights—the author insists America needs more democracy, not less. She concludes that Paul’s outdated positions disqualify him from leadership and that voters deserve a candidate who respects civil‐rights progress rather than seeks to undo it."
15613,"Mary Kay Letourneau Fualaau was a 34-year-old married teacher in Seattle when, in 1996, she began a sexual relationship with her 13-year-old student, Vili Fualaau. She gave birth to his child, served more than seven years in prison on related charges, and upon her 2005 release the two married. Now 10 years into their marriage—with two teenage daughters of their own—53-year-old Letourneau and 31-year-old Fualaau will appear in an exclusive ABC “20/20” interview with Barbara Walters. She will discuss how their marriage endures despite their age gap, her plans to teach again and seek removal from the sex-offender registry; he will speak about his struggles with alcoholism and depression and how he feels the system failed him as a minor."
15616,"Kanye West and photographer Daniel Ramos have quietly settled a civil suit over a July 2013 altercation at Los Angeles International Airport in which West rushed Ramos and tried to grab his camera. West had earlier pleaded no contest to a misdemeanor battery charge, receiving two years’ probation, anger-management classes and community service. Ramos—represented by Gloria Allred—had sought general and punitive damages for interference with his right to work. The trial was called off after West issued a formal apology to Ramos and the two shook hands. Allred said the settlement “sent an important message” that celebrities aren’t above the law. The original incident, captured on video, shows about 15 seconds of scuffling after Ramos repeatedly called out to West. The passage also notes West resolved a separate 2014 Beverly Hills assault claim through a civil settlement."
15617,"B.B. King, 89, was briefly hospitalized for dehydration linked to his Type II diabetes but has since been released and is resting at home with his grandchildren, his daughter Claudette King and publicist Angela Moore told the Los Angeles Times. King issued a statement thanking fans for their concern and left the hospital the same day.  

Known as “Blues Boy,” he was inducted into the Rock and Roll Hall of Fame in 1987 and has received 30 Grammy nominations. Over the years he has played various Gibson guitars—each named Lucille—and in the 1980s Gibson introduced a custom “Lucille” signature model for him. Among his best-known songs are “The Thrill Is Gone” (his first Grammy winner in 1970), “There Must Be a Better World Somewhere,” and “When Love Comes to Town” (with U2). Last year he also missed the end of his tour after dehydration and exhaustion following a Chicago show.  

Report by CNN’s Greg Botelho and Sonya Hamasaki."
15623,"Chris Copeland, a forward for the Indiana Pacers, and a female companion, Katrine Saltara, were stabbed just before 4 a.m. Wednesday after leaving the 1OAK nightclub in Chelsea and walking toward their car near the Fulton Houses. A 22-year-old suspect—who never entered the club—stabbed Copeland in the abdomen and elbow, Saltara in multiple places, and a third woman in the stomach; a knife was recovered and the suspect is in custody awaiting charges. Copeland is in stable condition at a New York hospital. Two Atlanta Hawks players, Pero Antic and Thabo Sefolosha, who had played in Atlanta the previous night, were not involved in the stabbing but were arrested at the scene on obstruction and disorderly-conduct charges (Sefolosha also faces resisting-arrest). Both teams and league officials released statements saying they are gathering information; Antic and Sefolosha plan to contest the charges. The Hawks, in New York to play the Nets, announced neither player will suit up; the Pacers are slated to face the Knicks Wednesday night."
15627,"Twenty years after Selena’s death, her family is launching “Selena the One,” a hologram-like, walking-talking-singing-dancing digital version of the Tejano star. Developed with Nevada’s Acrovirt LLC, it uses the company’s “Digitized Human Essence” technology to autonomously learn and react like Selena. Sister Suzette Quintanilla says the project—meant to grow her legacy, not replace her—will let new fans experience Selena’s persona. In addition to the hologram, the family plans to release new songs, videos, collaborations and to tour in 2018. An Indiegogo campaign (starting April 16 at selenatheone.com) seeks $500,000 in funding. Fans will also honor Selena at Fiesta de la Flor in Corpus Christi on April 17–18."
15628,"An Alaska Airlines flight from Seattle to Los Angeles turned back just 14 minutes after takeoff on Monday when the pilot reported loud banging from the pressurized, temperature-controlled cargo hold. Crewmembers discovered the source was a missing Menzies Aviation ramp agent who had fallen asleep inside. Passengers heard pounding and faint cries for help before a federal air marshal responded from the cabin, reassuring the person below. The plane made an emergency landing, was met by emergency crews, and the agent was checked at a hospital, passed a drug test and was released. His team hadn’t realized he was still on board, and Alaska Airlines—whose ramp staff all hold security badges and undergo background checks—is now investigating the incident. The flight of 170 passengers and six crew members departed again and arrived in Los Angeles that evening."
15634,"Emy Afalava, born in American Samoa—a U.S. territory since 1900—and a decorated veteran, has lived under American law his whole life yet is denied U.S. citizenship and the right to vote. Under the Fourteenth Amendment, “all persons born … in the United States, and subject to the jurisdiction thereof, are citizens,” but American Samoans remain excluded. Afalava and others have sued in the D.C. Circuit to secure the citizenship they believe the Constitution guarantees. The passage traces earlier racial exclusions: the Dred Scott decision barred African-Americans from citizenship until the Civil War–era Amendments reversed it, and in 1904 the Supreme Court in Gonzalez v. Williams refused to label Puerto Ricans aliens yet stopped short of granting them citizenship, reflecting racial biases that treated U.S. territories’ residents as second-class. Today, American Samoans are the last U.S. territory inhabitants still denied full citizenship rights."
