source_id,summary
14-0,"Four militants armed with guns and grenades attacked the 400-bed Sardar Daud hospital in Kabul after detonating explosives at its gate, opening fire on staff and patients. Commandos who landed on the hospital roof engaged the attackers in several hours of fighting and eventually killed all four, while more than 50 people were wounded. The so-called Islamic State claimed responsibility for the attack, marking a change in its tactics by directly engaging with security forces—a tactic more commonly associated with the Taliban—though the Taliban denied involvement. Afghan leaders, including President Ashraf Ghani and Deputy Leader Abdullah Abdullah, strongly condemned the assault, highlighting its broader implications for Afghanistan's security and values."
14-1,"The Booker Prize’s 46th year features an expanded shortlist open to all authors writing in English. Currently, Mukherjee’s The Lives of Others—a novel set in 1960s Calcutta and favored at 5/2 by bookmakers—is among the nominees. Also shortlisted are former Booker winner Howard Jacobson’s futuristic love story J, along with works by Ali Smith, Joshua Ferris, Karen Joy Fowler, and Australia’s Richard Flanagan. The novels cover diverse themes—from family secrets and political activism to dual-timeline narratives and war-time love stories—and have seen notable sales boosts following the shortlist announcement. The winner will be revealed at London’s Guildhall on Tuesday night, with the ceremony presented by the Duchess of Cornwall and broadcast on BBC News and BBC Arts."
14-2,"Mark Carney, the Governor of the Bank of England, announced he would extend his term by just one year beyond his original planned exit in 2018. Although many expected either a full extension until 2021 or no extension at all, he chose this ""third way"" primarily for personal reasons—specifically, to be present for his daughters’ important school milestones—while also considering the challenges of leaving amid ongoing Brexit negotiations. He emphasized that his decision was entirely personal and not influenced by government pressure or concerns over economic forecasts."
14-3,"Adrian Gill, the renowned and controversial Sunday Times columnist, died suddenly after battling multiple cancers—a condition he once described as the ""full English"" of cancers. Known for his fearless writing, sharp wit, and distinctive style despite overcoming dyslexia, Gill had long been a major figure at the paper since joining in 1993. Colleagues and former editors praised his intelligence, compassion, and dazzling prose, even as some of his provocative remarks, such as disparaging comments about various groups and places, stirred controversy. In his personal life, Gill was married twice—first to Cressida Connolly and then to Amber Rudd, with whom he had children—and was recently engaged to Nicola Formby, his partner of 23 years. His final column, reflecting on his terminal diagnosis, was set to appear in the Sunday Times."
14-4,"The passage describes several hacker groups active in the Ukraine conflict. The Ukrainian Cyber Troops, led by Yevhen Dokukin, carry out high-profile attacks such as hacking Russian ministry servers, disrupting rebel websites with DDoS attacks, hijacking CCTV cameras and network printers to spread pro-Ukrainian messages, and targeting electronic payment accounts linked to separatists. Their activities have even provided data reportedly confirming that wounded Russian servicemen were evacuated to Russia, although Ukrainian security officials deny using hacker information for military operations. In contrast, the pro-Russian Cyber Berkut, known for its anti-Western rhetoric, has hacked Ukrainian government websites—posting messages against figures such as US Vice-President Joe Biden—as well as electronic billboards and vote-counting systems, and leaked information intended to damage Ukrainian leadership. Another group, Anonymous International (also known as b0ltai or Shaltay Boltay), gained notoriety for publishing leaked Kremlin documents and sometimes focuses on Russian domestic issues while also touching on the Ukraine situation."
5-0,"The passage outlines the international career of a former Manchester City player, aged 30, who earned 61 caps for England since his senior debut in 2009. He was part of the squads for two World Cups and two European Championships, though he played only three minutes at Euro 2016. Additionally, he holds the record for the most capped England Under-21 player with 46 caps since 2004 and scored his sole international goal in a 5–0 victory over Moldova during the 2014 World Cup qualifiers. Milner also expresses his support for Sam Allardyce, the players, staff, and supporters, stating that the decision reached is based on common sense."
5-1,"The passage outlines drummer Brad Wilk’s career, noting that he is best known for playing with Rage Against the Machine (with periods of activity from 1991–2000 and 2007–2011) and Audioslave (2001–2007). He began his career with the band Greta in 1990 and co-founded Rage Against the Machine in August 1991 alongside Tom Morello and Zack de la Rocha. As of 2016, Wilk is a member of Prophets of Rage, a band that includes members such as Commerford, Morello, Chuck D, B-Real, and DJ Lord. The passage also mentions that Rage is a German heavy metal band formed in 1984 by Peter “Peavy” Wagner."
5-2,"Gary Locke, formerly an assistant and former Hearts boss, has been named Kilmarnock’s permanent manager on a three-year contract. He took charge when his ex-Tynecastle teammate quit in February and has managed just one loss in seven games during his interim spell. Locke is set to speak at a press conference on Friday morning, and his appointment was marked by a handshake with chairman Jim Mann."
5-3,"The passage describes Rupert Murdoch’s significant media leadership, noting he is currently the chairman and acting CEO of Fox News and has full control over global media companies (News Corporation, News Corp, and 21st Century Fox after the 2013 split). It also mentions his younger son, James Rupert Jacob Murdoch (born 13 December 1972), an Australian, British, and American businessman who serves as CEO of 21st Century Fox and chairman of Sky plc."
15-0,"Robert Hardy, the veteran actor aged 89 known for his roles in All Creatures Great and Small, Winston Churchill, and the Harry Potter films, is auctioning over 200 antiques due to downsizing his home. His collection, built over a lifetime of interest in classic literature and military history—including medieval longbows, a detailed 3D diorama of the Battle of Agincourt, paintings, furniture, swords, rifles, silverware, crystal chandeliers, and rare books—is being sold by Dominic Winter Auctioneers in Gloucestershire for a total of £100,000. Hardy expressed sadness at parting with his treasured items, hoping new owners will enjoy them as much as he has."
15-1,"Veteran actor Robert Hardy, aged 89, is auctioning his extensive collection of over 200 antiques for £100,000 as he downsizes his Cotswold home. The sale features a variety of items reflecting his lifelong passion for military history and classic literature, including a hand-painted 3D diorama of the Battle of Agincourt, early Victorian furniture, a longbow made from yew with a mother-of-pearl handle, and a portrait of him with the longbow. Other pieces include paintings, swords, flintlock rifles, silverware, crystal chandeliers, and a collection of rare books dating back to the 17th century. The auction, comprising a total of 238 lots, is being conducted by Dominic Winter Auctioneers at their saleroom in South Cerney, Gloucestershire. Hardy, known for his roles in All Creatures Great and Small, multiple portrayals of Winston Churchill, and an appearance in the Harry Potter films, expressed sadness over selling his treasured collection but hopes the new owners will enjoy them as much as he did."
15-2,"Veteran actor Robert Hardy is auctioning more than 200 antique items from his personal collection for a total of £100,000 due to downsizing his home. The sale, organized by Dominic Winter Auctioneers in South Cerney, Gloucestershire, features 238 lots including a unique 3D hand-painted limewood diorama of the Battle of Agincourt, a yew longbow with a mother-of-pearl handle, a portrait of Hardy holding the longbow, early Victorian furniture, paintings, swords, flintlock rifles, silverware, crystal chandeliers, and numerous books dating back to the 17th century. Known both for his roles in ""All Creatures Great and Small"" and as Winston Churchill in several dramas, Hardy is also a keen military historian with interests in medieval longbows and classic literature, having studied English with J.R.R. Tolkien and published works on longbow history."
15-3,"The study found that heavy drinking and binge drinking in the United States increased significantly between 2005 and 2012, with a 17.2% rise in heavy drinking largely driven by women. Binge drinking among women increased at a much faster rate than among men, with notable regional differences—for example, Santa Clara County saw a nearly 36% rise in women’s binge drinking. In 2012, 8% of Americans were heavy drinkers and 18% were binge drinkers. The analysis, based on data from about 3.7 million adults via a CDC telephone survey, also pointed to cultural and economic factors such as changing social norms, increased advertising, lower real prices due to tax policies, and weakened alcohol control measures as contributing to the trend, which is linked to substantial public health and economic costs."
4-0,"In the game, the Giants, led by player-coach Derrick Walser’s short-handed opener, took an early lead before Jeff Dimmen helped the Panthers equalize. In the second period, Mike Forney scored a powerplay breakaway goal for the Giants, then Andy Bohmback tied the score. The Giants later pulled ahead with goals from Mike Radja and James Desmarais, making it 4–2, though Nottingham’s David Ling scored a goal for a Panthers response. The teams are set to meet again on Saturday night in the second match of a double-header, with league standings showing Nottingham leading on 28 points, followed by the Sheffield Steelers on 27 and Belfast on 25."
4-1,"The passage provides two separate descriptions. It first mentions Anne Rice, noting that she was born in New Orleans and later lived in Texas and San Francisco. It then describes Route 495, a 3.45-mile freeway in Hudson County, New Jersey, which connects the New Jersey Turnpike in Secaucus to New York State Route 495 inside the Lincoln Tunnel in Weehawken, offering access to Midtown Manhattan."
4-2,"The passage describes two films sharing the title ""Home for the Holidays."" The first is a 1972 American made-for-television horror film directed by John Llewellyn Moxey, produced by Aaron Spelling, and starring Sally Field, Eleanor Parker, Julie Harris, Jessica Walter, and Walter Brennan, which premiered on ABC on November 28, 1972. The second film, released in 1995, features a cast that includes Holly Hunter, Robert Downey Jr., Anne Bancroft, Charles Durning, Dylan McDermott, Geraldine Chaplin, Steve Guttenberg, Cynthia Stevenson, Claire Danes, Austin Pendleton, and David Strathairn."
4-3,"The passage provides updates on two attacking players. First, it notes that 21‐year‐old Smith—an Aberdeen player with a Scotland Under‑21 cap who debuted in 2012, has made 89 appearances scoring four times for the Pittodrie side, and has five goals this season—was loaned by the Dons to United in July. Second, St Mirren manager Jack Ross praises the signing of Cammy, describing him as a mature, quality player who was previously at Dundee United and now offers the club another option up front. The announcement comes as St Mirren, currently bottom of the Championship, prepare to host Falkirk on Saturday."
4-4,"The passage provides three main pieces of information: First, Billy Ray Cyrus is described as an American country music singer, songwriter, actor, and philanthropist who played a significant role in popularizing country music worldwide. Second, ""Excuse My French"" is introduced as the debut studio album of American rapper French Montana. Third, ""Excuse My French"" is also the title of a 2014 Egyptian comedy film directed by Amr Salama, based on his middle school experiences in Egypt after returning from Saudi Arabia, which had to undergo script changes due to concerns from the censorship board over its themes of religious discrimination."
