source_id,summary
14-0,"Militants, identified as members of the Islamic State (IS), attacked Sardar Daud hospital in Kabul, Afghanistan, using guns, grenades, and explosives. The attack, which began at 09:00 local time, resulted in the deaths of at least four attackers and over 50 wounded individuals. The assault involved detonating explosives at the hospital gate followed by gunfire targeting staff and patients. Commandos intervened, landing on the hospital roof and neutralizing the attackers after several hours. President Ashraf Ghani condemned the attack, emphasizing the sanctity of hospitals in all religions. This incident represents a shift in IS tactics in Afghanistan, marking their first direct engagement with security forces in the capital, suggesting increased resources and military capabilities. The Taliban denied involvement. The attack follows a series of IS operations in Afghanistan, primarily in the east, and highlights the ongoing security challenges in the region."
14-1,"The 2014 Man Booker Prize shortlist includes six authors: Amitav Mukherjee, Howard Jacobson, Ali Smith, Joshua Ferris, Karen Joy Fowler, and Richard Flanagan. Mukherjee’s ""The Lives of Others,"" set in 1960s Calcutta, is the favorite to win. This is the first year the prize is open to all English-language authors, regardless of nationality. The winner will be announced in London on the upcoming Tuesday. Among the nominees, Fowler’s ""We Are All Completely Beside Ourselves"" is the best-selling, while Jacobson’s ""J"" explores a future where the past is taboo. The shortlist announcement has boosted book sales, particularly for Mukherjee’s novel. The prize, in its 46th year, will be presented by the Duchess of Cornwall, with coverage on BBC."
14-2,"Mark Carney, the Governor of the Bank of England, decided to extend his term by one year, surprising many who expected him to either stay until 2021 or leave in 2018 as initially planned. This decision was influenced primarily by his family's needs, particularly the educational milestones of his daughters in 2018. Despite professional considerations and the economic challenges posed by Brexit, Carney felt that extending his term by just one year would allow him to contribute during a critical period while also addressing his personal circumstances. His decision was made independently of political pressures or criticisms regarding the Bank’s economic forecasts post-Brexit."
14-3,"Adrian Gill, a renowned columnist for the Sunday Times, passed away after being diagnosed with multiple cancers. Despite his illness, Gill maintained a positive outlook, expressing gratitude for his life. Known for his distinctive writing style and controversial opinions, Gill was a significant figure in journalism, often dictating his work due to dyslexia. His colleagues and peers praised his wit, intelligence, and compassionate nature, while acknowledging the impact of his writing, which sometimes sparked controversy. Gill's personal life included marriages to Cressida Connolly and Amber Rudd, and a long-term relationship with Nicola Formby, whom he planned to marry. His contributions to the Sunday Times and the broader media landscape were widely recognized and mourned upon his death."
14-4,"The passage describes the activities of various hacker groups involved in the conflict between Ukraine and Russia. Key groups include the Ukrainian Cyber Troops, led by Yevhen Dokukin, which claims to have hacked Russian government servers and uses DDoS attacks to disable rebel websites. They also monitor CCTV systems and hijack network printers to spread pro-Ukrainian messages. On the opposing side, Cyber Berkut, an anti-Western group, targets Ukrainian government sites and leaks sensitive documents, aiming to disrupt military plans and influence public opinion. Another group, Anonymous International, publishes leaked documents from the Kremlin, focusing on both Russian domestic issues and the conflict in Ukraine. These groups operate independently but often align with broader political objectives, using cyber tactics to gain strategic advantages and disseminate propaganda."
5-0,"James Milner, aged 30, retired from international football after earning 61 caps for England since his debut in 2009. Despite being part of the squad for two World Cups and two European Championships, he only played three minutes during Euro 2016. Milner holds the record for the most appearances by an England Under-21 player with 46 caps. His sole international goal came in a 5-0 win over Moldova in the 2014 FIFA World Cup qualifiers."
5-1,"Brad Wilk is primarily known as the drummer for the rock bands Rage Against the Machine (1991-2000, 2007-2011) and Audioslave (2001-2007). He began his career with the band Greta in 1990 and co-founded Rage Against the Machine with Tom Morello and Zack de la Rocha in 1991. By 2016, Wilk was also a member of Prophets of Rage, alongside Commerford, Morello, Chuck D, B-Real, and DJ Lord. The passage also mentions that there is another band named Rage, a German heavy metal band formed in 1984 by Peter ""Peavy"" Wagner, but this is not related to Brad Wilk's band."
5-2,"Gary Locke, formerly the assistant boss at Kilmarnock, has been appointed as the club's permanent manager after signing a three-year contract. He took over from Allan Johnston in early February and has only lost one game out of seven during his interim period. Locke, aged 41, is set to address the media in an upcoming press conference."
5-3,"Rupert Murdoch is the chairman and acting CEO of Fox News and has full control over News Corporation, which is the world's second-largest media conglomerate. After the company split on 28 June 2013, he also leads its successors, News Corp and 21st Century Fox. His son, James Rupert Jacob Murdoch, is a prominent businessman involved as the CEO of 21st Century Fox and chairman of Sky plc."
15-0,"Robert Hardy, a veteran actor known for roles in ""All Creatures Great and Small"" and as Winston Churchill, is auctioning over 200 antiques from his collection, estimated to be worth £100,000, as he downsizes his home. The 89-year-old, a military historian and expert on the medieval longbow, is selling items including a detailed diorama of the Battle of Agincourt, a longbow, paintings, furniture, and rare books. The auction, conducted by Dominic Winter Auctioneers in Gloucestershire, includes notable items like a pair of Victorian cabinets and a portrait of Hardy with a longbow. Hardy, who studied English with J.R.R. Tolkien and C.S. Lewis, expressed sadness at parting with his collection but hopes the new owners will enjoy them as much as he did. His career highlights include working with renowned actors and his roles in both historical and contemporary productions, such as the Harry Potter films."
